,PseudoTime
E1378_384,0.7690763052208835
E868_173,0.3453815261044177
E4370_171,0.3413654618473896
E1790_323,0.6465863453815262
E503_129,0.2570281124497992
E1035_94,0.18674698795180722
E568_483,0.9678714859437751
E3687_273,0.5461847389558233
E3967_484,0.9698795180722891
E815_375,0.751004016064257
E1648_14,0.02610441767068273
E739_370,0.7409638554216867
E3510_463,0.927710843373494
E4552_389,0.7791164658634538
E4475_404,0.8092369477911646
E1806_429,0.8594377510040161
E757_487,0.9759036144578314
E2712_499,1.0
E3183_361,0.7228915662650602
E1895_157,0.3132530120481928
E680_38,0.07429718875502007
E4628_282,0.5642570281124498
E2917_124,0.2469879518072289
E3600_178,0.35542168674698793
E2296_407,0.8152610441767069
E3607_406,0.8132530120481928
E4567_311,0.6224899598393574
E3375_208,0.41566265060240964
E3897_355,0.7108433734939759
E4665_326,0.6526104417670683
E1584_493,0.9879518072289156
E2022_32,0.06224899598393574
E3927_236,0.4718875502008032
E1872_84,0.16666666666666666
E808_141,0.28112449799196787
E747_218,0.4357429718875502
E3314_496,0.9939759036144579
E2987_212,0.42369477911646586
E427_363,0.7269076305220884
E1326_405,0.8112449799196787
E2511_488,0.9779116465863453
E2058_222,0.44377510040160645
E3747_101,0.20080321285140562
E929_186,0.3714859437751004
E4790_162,0.3232931726907631
E2159_440,0.8815261044176707
E3942_129,0.2570281124497992
E1823_319,0.6385542168674698
E3780_59,0.11646586345381527
E1691_262,0.5240963855421686
E199_383,0.7670682730923695
E415_376,0.7530120481927711
E4626_30,0.05823293172690763
E3758_422,0.8453815261044176
E1141_37,0.07228915662650602
E79_270,0.5401606425702812
E4306_249,0.4979919678714859
E839_122,0.2429718875502008
E3644_93,0.18473895582329317
E4675_432,0.8654618473895582
E3103_284,0.5682730923694779
E4457_356,0.7128514056224899
E3678_81,0.1606425702811245
E3558_284,0.5682730923694779
E4485_453,0.9076305220883534
E2276_355,0.7108433734939759
E4414_334,0.6686746987951807
E4387_464,0.929718875502008
E3412_93,0.18473895582329317
E3076_104,0.20682730923694778
E4463_264,0.5281124497991968
E2638_93,0.18473895582329317
E4281_290,0.5803212851405622
E2233_399,0.7991967871485943
E1627_30,0.05823293172690763
E4634_330,0.6606425702811245
E2086_21,0.040160642570281124
E3119_446,0.893574297188755
E2899_385,0.7710843373493976
E3762_455,0.9116465863453815
E4049_452,0.9056224899598394
E466_120,0.2389558232931727
E3855_442,0.8855421686746988
E3575_171,0.3413654618473896
E1008_15,0.028112449799196786
E1284_425,0.8514056224899599
E66_296,0.5923694779116466
E641_342,0.6847389558232931
E4515_432,0.8654618473895582
E3834_156,0.3112449799196787
E4342_13,0.024096385542168676
E3562_17,0.0321285140562249
E232_67,0.13253012048192772
E3675_235,0.46987951807228917
